Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"France","NET-FR035A","AIR PAYS DE LA LOIRE","FR23188","CIM BOUTEILLERIE","SPO-FR23188_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.796","ug/m3","96.06","1","Background","Urban","-1.5375","47.2225","20.0","Nantes                                                                          ","FR008C1                                           ","450218","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR23188&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR060A","ATMO REUNION","FR38008","Ecole JOINVILLE","SPO-FR38008_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","8.013","ug/m3","97.55","1","Background","Urban","55.4539","-20.8846","30.0","Saint Denis                                                                     ","FR028C1                                           ","147931","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR38008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR071A","ATMO AUVERGNE-RHÔNE-ALPES","FR20046","VAULX EN VELIN","SPO-FR20046_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.946","ug/m3","99.09","1","Background","Urban","4.9247","45.7789","172.0","Lyon                                                                            ","FR003C2                                           ","1076752","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR20046&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR070A","ATMO SUD","FR24036","NICE ARSON","SPO-FR24036_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","11.191","ug/m3","97.16","1","Background","Urban","7.2863","43.7021","11.0","Nice                                                                            ","FR205C2                                           ","670215","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR24036&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR004A","AIRPARIF","FR04181","RAMBOUILLET","SPO-FR04181_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","8.319","ug/m3","94.21","1","Background","Suburban","1.8305","48.6337","164.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR04181&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR004A","AIRPARIF","FR04066","Zone rurale Sud","SPO-FR04066_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","7.782","ug/m3","93.79","1","Background","Rural","2.2369","48.3642","134.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR04066&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Finland","NET-FI028A","Vaasan verkko","FI00586","Vaasa vesitorni","SPO-FI00586_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","3.865","ug/m3","99.92","1","Background","Urban","21.6127","63.0935","16.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FI&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FI00586&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Finland","NET-FI020A","Etelä-Karjalan verkko","FI00280","Tirilä Pekkasenkatu","SPO-FI00280_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","4.858","ug/m3","98.00","1","Background","Suburban","28.2459","61.0575","91.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FI&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FI00280&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR060A","ATMO REUNION","FR38011","Station Luther King","SPO-FR38011_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","6.037","ug/m3","92.77","1","Background","Urban","55.4591","-21.3344","10.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR38011&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR058A","ATMO NOUVELLE-AQUITAINE","FR31043","Biarritz-hippodrome","SPO-FR31043_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","6.475","ug/m3","93.32","1","Background","Suburban","-1.5539","43.4702","70.0","Bayonne                                                                         ","FR046C2                                           ","115561","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR31043&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR072A","AIR BREIZH","FR19012","Brest Mace","SPO-FR19012_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","7.487","ug/m3","97.72","1","Background","Urban","-4.4866","48.3862","48.0","Brest                                                                           ","FR037C1                                           ","140064","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR19012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR074A","ATMO HAUTS DE FRANCE","FR10004","Malo-les-Bains","SPO-FR10004_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","11.438","ug/m3","90.16","1","Background","Urban","2.4200","51.0486","8.0","Dunkerque                                                                       ","FR042C1                                           ","135715","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR10004&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR071A","ATMO AUVERGNE-RHÔNE-ALPES","FR36002","Valence Urb. Centre","SPO-FR36002_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.374","ug/m3","86.71","1","Background","Urban","4.8935","44.9335","125.0","Valence                                                                         ","FR214C1                                           ","94650","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR36002&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR072A","AIR BREIZH","FR19032","Lorient B. Bissonnet","SPO-FR19032_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.253","ug/m3","94.59","1","Background","Urban","-3.3950","47.7425","37.0","Lorient                                                                         ","FR049C2                                           ","79877","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR19032&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BE","Lena Schümann","DEBE034","Berlin Neukölln","SPO.DE_DEBE034_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","13.550","ug/m3","98.63","1","Background","Urban","13.4308","52.4895","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.DE_DEBE034&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Austria","NET.04","Amt der Oberösterreichischen Landesregierung","AT4S404","Traun Tischlerstraße","SPO.04.S404.65686.6001.1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.983","ug/m3","99.01","1","Background","Suburban","14.2376","48.2253","274.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.04.S404&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.04","Amt der Oberösterreichischen Landesregierung","AT4S156","Braunau Zentrum, Kolpingplatz","SPO.04.S156.65711.6001.1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.484","ug/m3","99.04","1","Background","Suburban","13.0392","48.2575","350.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.04.S156&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.03","Amt der Niederösterreichischen Landesregierung","AT31413","Wiener Neudorf Hauptstraße","SPO.03.1413.64561.6001.1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.618","ug/m3","98.81","1","Background","Suburban","16.3290","48.0843","210.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.03.1413&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.03","Amt der Niederösterreichischen Landesregierung","AT30407","Groß-Enzersdorf - Glinzendorf","SPO.03.0407.65866.6001.1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.320","ug/m3","97.04","1","Background","Rural","16.6363","48.2307","153.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.03.0407&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.04","Amt der Oberösterreichischen Landesregierung","AT4S406","Wels Linzerstraße","SPO.04.S406.59799.6001.1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.030","ug/m3","100.00","1","Background","Suburban","14.0366","48.1649","316.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.04.S406&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Czechia","NET-CZ001A","National automated monitoring network (SIS)","CZ0LLIL","Liberec-Rochlice","SPO.CZ_LLILA_PM2_5_1367196","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.497","ug/m3","98.55","1","Background","Urban","15.0700","50.7551","422.0","Liberec                                                                         ","CZ007C1                                           ","104802","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=CZ&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.CZ_LLIL&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Czechia","NET-CZ001A","National automated monitoring network (SIS)","CZ0HHKT","Hr.Kral.-tr.SNP","SPO.CZ_HHKTM_PM2_5_922007","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","14.479","ug/m3","96.71","1","Background","Urban","15.8570","50.2185","232.0","Hradec Králové                                                                  ","CZ009C1                                           ","92939","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=CZ&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.CZ_HHKT&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Czechia","NET-CZ001A","National automated monitoring network (SIS)","CZ0JJIH","Jihlava","SPO.CZ_JJIHA_PM2_5_41134","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","13.878","ug/m3","99.66","1","Background","Urban","15.6102","49.4016","502.0","Jihlava                                                                         ","CZ014C1                                           ","51216","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=CZ&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.CZ_JJIH&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Czechia","NET-CZ001A","National automated monitoring network (SIS)","CZ0MOLJ","Olomouc-Hejcin","SPO.CZ_MOLJA_PM2_5_919426","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","17.827","ug/m3","99.17","1","Background","Urban","17.2381","49.6015","224.0","Olomouc                                                                         ","CZ006C1                                           ","100663","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=CZ&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.CZ_MOLJ&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Czechia","NET-CZ001A","National automated monitoring network (SIS)","CZ0PPLL","Plzen-Lochotin","SPO.CZ_PPLLA_PM2_5_865009","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","13.567","ug/m3","91.43","1","Background","Urban","13.3682","49.7701","360.0","Plzen                                                                           ","CZ004C1                                           ","174842","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=CZ&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.CZ_PPLL&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Finland","NET-FI002A","Ilmatieteen laitoksen verkko","FI00349","Utö","SPO-FI00349_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","5.311","ug/m3","92.39","1","Background","Rural","21.3740","59.7792","7.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FI&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FI00349&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
