Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Austria","NET.03","Amt der Niederösterreichischen Landesregierung","AT31901","Tulln Leopoldgasse","SPO.03.1901.947.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","48.623","ug/m3","95.37","1","Background","Suburban","16.0625","48.3294","178.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.03.1901&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.03","Amt der Niederösterreichischen Landesregierung","AT32301","St. Pölten Eybnerstraße","SPO.03.2301.943.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.167","ug/m3","94.46","1","Background","Suburban","15.6325","48.2116","270.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.03.2301&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.04","Amt der Oberösterreichischen Landesregierung","AT4S416","Linz Neue Welt","SPO.04.S416.511.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","41.325","ug/m3","90.87","1","Background","Suburban","14.3148","48.2733","265.0","Linz                                                                            ","AT003C1                                           ","193814","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.04.S416&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.04","Amt der Oberösterreichischen Landesregierung","AT4S125","Bad Ischl, Rettenbachwaldstraße","SPO.04.S125.952.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.478","ug/m3","94.67","1","Background","Suburban","13.6322","47.7161","460.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.04.S125&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60036","Graz Lustbühel","SPO.06.036.64292.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","59.702","ug/m3","95.35","1","Background","Suburban","15.4937","47.0670","473.0","Graz                                                                            ","AT002C1                                           ","269997","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.036&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.04","Amt der Oberösterreichischen Landesregierung","AT4S409","Steyr Münichholz","SPO.04.S409.1010.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.670","ug/m3","92.12","1","Background","Suburban","14.4428","48.0494","305.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.04.S409&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60118","Judenburg, Sportplatz","SPO.06.118.847.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.824","ug/m3","95.51","1","Background","Suburban","14.6767","47.1781","715.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.118&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60150","Rennfeld","SPO.06.150.856.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","86.594","ug/m3","95.56","1","Background","Rural","15.3608","47.4056","1610.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.04","Amt der Oberösterreichischen Landesregierung","AT4S406","Wels Linzerstraße","SPO.04.S406.64400.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","46.251","ug/m3","90.38","1","Background","Suburban","14.0366","48.1649","316.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.04.S406&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.05","Amt der Salzburger Landesregierung","AT52100","Hallein Winterstall","SPO.05.2100.962.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","70.123","ug/m3","95.23","1","Background","Rural","13.1060","47.6670","650.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.05.2100&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.04","Amt der Oberösterreichischen Landesregierung","AT4S418","Lenzing Winterstrasse","SPO.04.S418.954.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","61.648","ug/m3","75.38","1","Background","Rural","13.6008","47.9719","510.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.04.S418&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60138","Graz Nord Gösting","SPO.06.138.1144.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.163","ug/m3","93.81","1","Background","Suburban","15.4151","47.0944","355.0","Graz                                                                            ","AT002C1                                           ","269997","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.138&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60137","Hochgössnitz","SPO.06.137.848.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","77.939","ug/m3","94.69","1","Background","Rural","15.0167","47.0592","900.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.137&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60151","Bockberg","SPO.06.151.4617.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","64.686","ug/m3","83.97","1","Background","Rural","15.4958","46.8714","449.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.151&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60156","Masenberg","SPO.06.156.867.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","81.276","ug/m3","93.93","1","Background","Rural","15.8822","47.3481","1180.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.156&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.05","Amt der Salzburger Landesregierung","AT52055","St. Koloman Kleinhorn","SPO.05.2055.32.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","79.445","ug/m3","95.34","1","Background","Rural","13.2328","47.6503","1005.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.05.2055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60178","Weiz Bahnhofstraße","SPO.06.178.66011.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.496","ug/m3","95.09","1","Background","Suburban","15.6284","47.2157","459.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.178&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.05","Amt der Salzburger Landesregierung","AT54057","St. Johann im Pongau, Bezirkshauptmannschaft","SPO.05.4057.967.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","39.854","ug/m3","94.93","1","Background","Suburban","13.2056","47.3514","620.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.05.4057&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.05","Amt der Salzburger Landesregierung","AT51066","Salzburg Mirabellplatz","SPO.05.1066.1145.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","53.521","ug/m3","95.38","1","Background","Urban","13.0433","47.8056","430.0","Salzburg                                                                        ","AT004C1                                           ","146631","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.05.1066&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60018","Graz Schloßberg","SPO.06.018.840.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.970","ug/m3","95.64","1","Background","Urban","15.4375","47.0758","450.0","Graz                                                                            ","AT002C1                                           ","269997","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.018&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60177","Liezen Pyhrnbach","SPO.06.177.66039.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.116","ug/m3","95.56","1","Background","Suburban","14.2447","47.5654","649.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.177&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.05","Amt der Salzburger Landesregierung","AT55032","Tamsweg Untere Postgasse","SPO.05.5032.4899.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","48.849","ug/m3","95.51","1","Background","Suburban","13.8080","47.1257","1025.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.05.5032&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60107","Voitsberg Mühlgasse","SPO.06.107.3804.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","40.672","ug/m3","95.42","1","Background","Suburban","15.1528","47.0447","390.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.107&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60198","Fürstenfeld Ungartorweg","SPO.06.198.56325.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","48.877","ug/m3","95.40","1","Background","Suburban","16.0791","47.0473","276.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.198&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60179","Hartberg Zentrum","SPO.06.179.63912.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.677","ug/m3","95.08","1","Background","Suburban","15.9719","47.2829","349.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.179&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.05","Amt der Salzburger Landesregierung","AT51200","Salzburg Lehener Park, Franz Martin-Straße 1","SPO.05.1200.965.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.030","ug/m3","95.40","1","Background","Suburban","13.0349","47.8156","420.0","Salzburg                                                                        ","AT004C1                                           ","146631","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.05.1200&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.05","Amt der Salzburger Landesregierung","AT53055","Haunsberg","SPO.05.3055.963.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","72.636","ug/m3","95.29","1","Background","Rural","13.0158","47.9367","730.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.05.3055&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.05","Amt der Salzburger Landesregierung","AT56072","Zell am See Freizeitzentrum/Eishalle","SPO.05.6072.65696.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.405","ug/m3","95.53","1","Background","Suburban","12.7951","47.3266","775.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.05.6072&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.07","Amt der Tiroler Landesregierung","AT72547","Kufstein Festung","SPO.07.2547.1140.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","45.602","ug/m3","95.45","1","Background","Suburban","12.1692","47.5805","526.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.07.2547&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.07","Amt der Tiroler Landesregierung","AT72912","Lienz Tristacher-See-Straße, Tiefbrunnen ","SPO.07.2912.63960.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.876","ug/m3","95.46","1","Background","Rural","12.7660","46.8191","681.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.07.2912&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.07","Amt der Tiroler Landesregierung","AT72538","Kramsach Angerberg","SPO.07.2538.974.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.077","ug/m3","95.63","1","Background","Rural","11.9099","47.4587","602.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.07.2538&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.07","Amt der Tiroler Landesregierung","AT72710","Heiterwang Ort L355","SPO.07.2710.64379.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","54.079","ug/m3","95.58","1","Background","Rural","10.7441","47.4476","985.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.07.2710&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Austria","NET.06","Amt der Steiermärkischen Landesregierung","AT60190","Arnfels - Remschnigg","SPO.06.190.544.7.1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","71.650","ug/m3","95.63","1","Background","Rural","15.3678","46.6519","785.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=AT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.06.190&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
